z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,label
-0.68479025,8.752219,-42.978676,23.941002,-78.48595,7.1889534,-47.933495,-46.267845,19.889711,4.092494,-51.259853,-42.564857,24.125036,21.545094,47.272457,12.242023,-6.04509,-11.104783,-41.924454,1.7754445,-43.70366,11.834712,43.54803,-10.513678,7.0636797,37.422306,7.159717,8.214221,15.350983,-9.706487,-36.771698,1.6739428,0
-28.232737,13.763443,-51.60023,19.518848,-55.183804,-29.639431,-34.045452,-28.151388,29.262312,1.1146406,-20.391249,-30.879389,6.9549994,-14.310907,45.73271,23.592745,20.413874,2.2797356,-46.810898,21.186283,-25.283224,30.772022,18.451044,-15.743684,19.033247,7.785711,30.643467,-12.6280155,0.85098493,-0.023734694,-46.897728,4.743898,0
41.747547,65.22083,18.213312,21.776014,-43.85653,25.760342,-0.19515567,-5.2619777,19.222862,25.863918,-56.592907,-44.015175,26.804976,36.640976,18.422422,-61.82038,-3.29567,-24.969374,46.47072,-29.898745,-62.61793,-4.48778,23.661081,-12.237341,-6.7331457,-27.347685,-62.924618,17.871403,-9.265201,34.33112,-1.8763442,8.112877,0
-25.658691,-11.293476,22.525377,-35.704,-11.630785,-30.797157,-27.110683,21.68528,-29.754086,10.979077,-0.76850736,5.999161,-0.77147794,-0.3893115,13.994584,19.46375,-14.361724,-58.715897,25.163984,9.701582,-5.088611,-14.368237,-37.065468,-2.749034,26.84953,15.627427,-8.835731,-9.975932,48.419617,-1.046669,1.9019308,-107.822975,0
8.315637,-24.688698,33.244133,0.4260499,-17.941776,15.296136,-29.492575,-30.68134,-22.994446,5.263854,-31.589544,7.1585236,23.910158,72.05279,37.314495,19.679686,-33.35847,-39.173267,-16.142448,11.718753,9.802393,-36.04286,1.7538276,-22.325466,11.837924,43.575787,-44.42657,16.069315,32.377853,-24.777073,6.7454886,-102.46715,0
-31.053394,8.793046,-47.16574,-11.520002,-46.160213,-37.302162,-37.03995,-24.775656,15.397271,0.7404444,-17.143269,-23.663992,8.3597,-15.3670635,40.84479,25.09606,10.939844,-14.424501,-33.728172,13.75638,-8.517013,25.047585,18.854834,-17.274046,15.907003,13.387768,35.761406,-32.04479,23.345188,-9.250668,-46.220005,-21.882744,0
1.2587208,10.663124,42.587166,-25.91399,9.997944,-30.95171,-24.63935,-32.91024,-29.094404,34.755108,-16.789663,13.024869,-7.0787606,10.744351,36.18411,16.088509,-10.089782,-8.711858,0.18717532,28.133453,50.03771,27.746752,6.6795087,-20.512318,14.29728,-14.062742,-26.02988,-19.70927,46.79794,-50.279484,-28.981607,-67.40596,0
-42.447536,1.2369071,-50.928413,12.810166,-45.07504,-32.801216,-19.556349,-16.878878,19.528173,4.1044106,8.638465,-25.786045,3.4925513,-37.91011,30.202389,31.992672,15.758466,-18.160376,-40.70982,17.40736,3.0447474,27.03417,23.66161,-5.6393747,11.748665,22.102127,48.579308,-28.95121,-1.0562221,-6.201407,-42.344322,-22.225132,0
-19.998512,16.139929,-47.31778,2.0416136,-52.62079,-27.886578,-39.308426,-32.94992,23.95374,-2.66696,-35.648827,-27.98208,11.568183,1.6427126,50.114857,18.27248,16.49287,2.1611176,-40.88507,21.89556,-31.058714,25.951006,15.636058,-21.417713,20.004766,6.3214273,21.065275,-13.138012,16.236301,-1.5628785,-47.851974,3.2692516,0
-34.10597,25.0303,-64.67175,-31.530075,-7.6572523,-45.396297,-68.864586,-48.465534,37.022556,-1.6312766,-34.76787,-40.874233,9.0219555,-27.87234,28.004015,42.712696,29.535852,-18.20318,-10.026423,-5.6740627,-5.923699,21.867338,41.841133,-23.224874,39.084145,13.476594,19.60565,-16.44829,43.445168,-11.347005,-35.78426,-19.707253,0
-56.817223,6.867576,-7.8873515,13.493641,-81.25045,6.5094604,13.704676,57.493645,4.291344,-11.093693,9.276009,-13.783862,-0.0013100272,-37.28071,-1.9577152,1.5449197,2.3891144,-66.762535,6.5378094,38.87148,-49.456287,8.499108,11.402669,1.2534573,24.326551,46.61222,22.34346,15.7581,4.6296177,65.08055,-3.6834455,-21.951565,0
47.166157,3.334562,-29.257835,-3.060084,-54.949036,-18.253765,-24.935642,-12.084822,-31.920612,-4.53266,-33.08571,-0.23972775,-22.864822,60.31062,62.420025,-15.281213,-24.039976,4.467913,-28.420506,-9.776183,-24.680317,20.228575,9.691958,-21.446035,-21.459244,-35.557247,16.031788,-31.596619,40.237087,-39.625233,-40.648067,21.16396,0
-6.702198,7.7611856,8.565038,-28.541191,-24.81419,-28.243803,-35.33948,-28.96963,-20.622456,27.663677,-27.83204,-5.810524,9.544648,21.374447,50.57186,11.426624,-15.862792,-29.368902,2.6856349,6.3320694,9.250216,16.011549,13.943766,-33.5881,4.537207,-14.677888,5.184591,-34.933167,55.26458,-28.153742,-19.606855,-65.46449,0
-43.32721,2.5895534,-55.242096,35.707977,-50.27837,-29.261126,-14.04673,-13.873354,24.302427,6.2168326,13.339724,-26.103363,-0.8969882,-41.262688,27.734848,24.274368,25.684252,-7.3236814,-52.0572,23.960487,-1.6647141,29.813879,15.995818,0.87764364,7.09372,16.025482,46.07277,-19.850151,-24.85329,0.8651684,-41.021973,-1.6088431,0
-36.792797,-6.909203,-8.41552,-10.3285475,-32.287758,-26.090992,2.0858138,-11.1666975,-7.882605,30.11899,14.17168,-22.08374,15.191501,-15.874923,16.732817,16.677422,6.8277,-35.586693,-10.566213,10.876189,22.882652,18.923292,10.276726,-11.760581,6.45527,21.213703,27.071653,-37.435345,17.090927,-27.44852,-43.100044,-67.61744,1
-42.35522,-2.0563757,-40.82875,9.248663,-35.51739,-28.896765,-0.1929937,-5.8590503,9.785633,18.455746,24.521883,-27.39449,6.2766533,-46.66736,15.727899,23.952326,15.619729,-29.39982,-26.00714,6.3560596,19.4403,22.562897,20.587141,0.15920264,5.020294,22.419277,46.145676,-38.067043,-7.03743,-13.790121,-39.467907,-43.094036,1
35.87663,11.091182,2.729702,-6.062925,-8.187879,-30.111185,-52.9507,-44.705425,-33.340393,13.070366,-41.399963,27.889973,-31.572058,36.907124,66.64327,0.9758724,-13.349921,9.0140915,-26.29937,-1.6087595,21.699211,29.306456,20.296383,-21.400663,-1.5239844,-33.187172,-16.716125,-21.370264,60.05407,-53.246628,-19.0166,-15.230692,1
-36.73373,-1.9768765,4.363591,12.832911,-2.580059,-33.711964,25.259432,3.138423,-15.235637,49.53952,47.208027,-23.681381,1.5375266,-34.90111,-13.216209,2.6808505,17.030033,-29.720861,8.912029,4.924572,50.30678,18.668467,2.1341271,6.5011983,-2.5760636,6.798326,10.101807,-23.028555,-21.908726,-41.81363,-37.015564,-67.291306,1
-39.788685,6.5705843,-45.18229,7.5295773,-47.532013,-35.199635,-15.694137,-9.807189,13.176496,10.421821,9.933191,-21.52134,3.6528091,-38.096947,24.436443,16.808489,17.190773,-16.19185,-36.15135,16.798542,3.7046287,27.689722,16.862242,-1.8865601,1.1164519,13.467366,47.226723,-41.05302,-2.4290988,-5.1342688,-44.77128,-17.767065,1
-47.149918,-10.731246,-18.134525,16.517443,-16.793993,-27.125362,26.074152,7.1466804,-3.69942,44.80192,50.146492,-31.670464,7.5909824,-40.583096,-10.331202,7.553546,23.094006,-34.490772,-2.7646525,-3.0747104,38.997787,20.177488,6.2394466,7.4783616,-7.8607244,14.307272,31.668344,-28.023554,-22.95978,-26.841831,-33.128937,-60.9425,1
-30.378876,7.7649636,-41.68614,-19.333,-44.058933,-36.788136,-36.18677,-22.89796,10.679467,1.6657599,-16.613142,-21.795322,10.887438,-10.545767,38.41613,22.921282,7.7972884,-16.396862,-30.632828,12.474286,-5.128791,22.274277,18.44529,-16.606522,12.937126,13.442732,35.30016,-36.354927,29.07808,-12.097218,-43.704487,-26.322693,1
-44.044548,-8.832045,-8.39021,14.380439,-14.483274,-27.699884,29.042675,6.0734515,-8.971144,47.756855,48.879475,-30.10332,7.761507,-36.800514,-12.24182,5.8831034,20.041399,-34.115795,1.77727,2.039451,42.483986,19.181284,5.1834064,6.497563,-6.2216535,13.780924,23.646675,-25.970919,-22.257053,-33.029736,-36.475224,-64.89484,1
24.828741,2.1723068,13.048372,6.539656,23.770233,-24.061005,-24.829102,-1.8426921,-25.760626,35.035145,26.970018,-1.4459649,-21.433346,-15.899306,-28.975042,-19.806742,19.049095,18.511337,-16.805176,-10.905643,77.313576,22.390324,-13.531026,44.549053,-0.82603353,5.934871,-35.780613,-27.998688,-23.839499,-75.31153,-42.854435,-16.547316,1
-24.094313,5.522591,27.257517,8.455362,15.395164,-38.988018,14.209854,-4.968788,-22.189816,49.69038,36.71554,-8.507537,-5.416013,-25.725315,-8.068892,6.9752707,13.624974,-13.706603,9.331968,17.86326,59.078354,21.949465,-5.471518,6.175884,6.028533,0.3729495,-14.770148,-15.844499,-13.122193,-55.453144,-37.303528,-68.39305,1
11.966639,6.9665933,-15.109645,18.18451,26.245064,-39.449448,-36.80703,-7.7222357,-20.029984,31.098162,24.048342,2.8275893,-25.989445,-35.792988,-15.294536,-3.6420643,19.465088,11.827721,-22.596542,-22.140673,74.33333,23.380695,5.408243,34.108295,-2.528544,-4.95156,-16.066893,-29.9295,-19.339539,-69.06583,-33.06287,-24.878267,1
-32.18332,7.831581,-52.277122,13.196104,-51.58389,-31.757032,-31.38362,-26.5664,24.408827,1.2157578,-13.881226,-27.946035,5.8748717,-19.376152,43.46676,27.932535,18.5645,-4.541276,-45.6683,20.945438,-15.853411,28.687073,18.445572,-14.983231,18.69279,13.036638,36.233147,-19.315893,4.1090236,-3.1255696,-46.79242,-7.062124,1
2.245029,18.352545,25.693632,-21.574566,-10.287287,-37.630615,-28.97943,-31.254063,-25.60672,29.299744,-25.713377,10.541832,-13.280948,22.202799,57.537292,12.263597,-17.67191,-13.445987,0.9734134,20.70932,22.66211,29.210533,10.084224,-37.147293,8.700397,-32.364697,-7.4890137,-22.48469,57.406853,-38.746376,-21.194931,-56.7498,1
-30.566849,9.905885,-45.323666,-20.063387,-42.145077,-37.8283,-40.508263,-25.681839,14.164721,0.610661,-19.689505,-24.132551,10.67798,-11.980521,37.920013,24.60128,10.217485,-15.447176,-29.899712,11.0801325,-6.2663364,22.552027,20.592237,-17.529825,15.829223,13.798156,33.39226,-33.929264,29.595007,-11.508709,-44.071003,-23.33388,1
-26.568316,8.595226,-46.896782,-8.117207,-50.962994,-32.47376,-34.6028,-26.710457,15.653832,-1.0171211,-23.10172,-23.839777,9.044981,-7.452795,45.602806,22.305264,10.874485,-9.057647,-38.004597,17.667835,-16.202892,25.34088,17.932371,-18.819925,15.845203,12.766656,33.236,-26.28446,22.343498,-7.1477227,-48.05363,-13.909054,1
-17.774721,4.226641,30.347105,6.9700017,25.430109,-38.27472,9.366091,-1.9910024,-22.86352,45.545,38.24778,-3.2482677,-12.363098,-27.621378,-13.476964,6.39533,15.189703,-4.5472875,4.352428,17.098835,67.76638,24.327541,-12.835944,16.933317,9.730048,2.3856707,-21.82925,-13.0625925,-15.719421,-60.222725,-38.030464,-61.522327,1
-3.3677247,9.549775,39.147003,-36.681984,-9.7064,-22.103186,-27.69342,-26.445013,-25.761826,32.99645,-22.224306,3.221935,4.153705,10.297354,38.816673,11.287329,-17.386194,-27.955828,6.907819,20.796957,34.250336,20.119528,7.499497,-26.6546,14.087912,-11.594303,-8.916546,-38.83141,52.382713,-33.079235,-28.117422,-75.17789,1
-1.2400339,-6.574382,-31.418797,31.557436,0.7346837,-29.423927,-23.604937,-20.44564,-20.024656,26.015121,23.556265,1.014354,-28.329664,-38.844242,17.507603,7.2973385,6.2989097,-1.9684285,-42.599007,-23.082464,63.05353,28.628922,21.459366,23.204103,-3.7874937,5.910131,20.352142,-27.917236,-12.154803,-54.82698,-29.27642,-37.712124,1
16.150402,17.106382,-31.949987,28.59469,14.762421,-54.024124,-50.43612,-21.3635,-19.573761,28.759623,7.779066,5.3881564,-31.502972,-26.01024,13.607002,3.091334,13.771237,14.105235,-27.401499,-26.801783,56.98431,26.638477,20.642015,14.570774,-7.131587,-23.997438,-9.395664,-27.566576,-7.261147,-71.44537,-26.799963,-18.406841,1
43.19644,17.228426,-16.715244,-12.476477,-5.534194,-45.45493,-71.31743,-4.6647882,-34.878242,17.956648,-21.742132,-9.746616,8.766926,16.97705,7.1706433,-14.105426,-1.6379355,-4.1122036,9.318929,-41.786705,37.16983,-2.7259064,3.4145207,6.9221926,-12.824537,-32.586628,-48.8594,-51.867718,3.4745207,-67.82303,-26.979656,-19.102623,1
-8.37078,38.31712,-5.659891,61.360134,0.094604485,-33.188828,-38.52613,-20.37619,37.568237,0.960103,-26.117846,-4.5511904,13.869812,-15.191405,50.359203,11.568493,11.34277,-10.839642,4.9595356,9.6296215,-37.096863,-15.016555,-35.40922,-27.895243,36.16187,-35.007847,-48.972416,8.967779,-41.500896,31.991343,1.4084074,-65.06694,1
-10.281361,-38.470673,-34.42339,68.301834,-47.033676,14.829177,13.090654,-22.949833,-6.651805,9.870509,25.215307,-24.899067,16.616665,3.729654,24.941734,24.643545,-12.054558,-40.915806,-40.33339,8.852092,8.840074,-10.712284,13.040269,19.482428,-5.9484773,53.338932,16.740421,7.4823647,-37.781082,-15.387475,-12.098068,-68.12307,1
4.8505926,4.5072665,38.314274,-9.28823,24.797493,-31.907095,-15.973099,-11.721338,-31.841518,36.956722,12.895568,13.100997,-15.000143,-14.346926,-4.979908,4.4681134,8.847235,5.606679,-8.049487,18.896845,71.93343,26.457497,-12.819433,18.862476,12.322229,0.38306105,-36.2139,-22.09852,5.6369114,-64.054436,-39.854866,-50.86472,1
44.233406,15.055064,-24.246178,6.173775,-54.00522,-35.08374,-60.29799,17.441517,-34.27869,15.049201,-21.425821,-9.478779,-2.5842278,41.54857,29.678972,-37.07632,-25.945059,-10.714674,6.0334144,-42.788967,-2.613834,-0.0005565365,-19.895159,-4.131631,-32.22704,-49.16664,-26.676243,-55.871437,-2.6662743,-41.457184,-17.716278,-8.628949,1
44.267193,21.179771,-7.6069436,-11.470589,-32.71275,-38.48998,-57.534477,26.25525,-31.879887,21.416622,-11.69794,-16.354607,5.182892,25.317785,4.168274,-39.000755,-11.808015,-12.572728,28.812998,-44.645554,16.313469,-3.06299,-22.02004,2.953345,-25.86253,-48.801952,-45.613647,-63.363983,-6.519341,-44.77867,-21.280416,-14.364917,1
13.053272,39.496407,-6.32813,66.807144,42.61151,-31.91025,-32.257126,-16.921808,37.74023,19.532824,-11.332271,-21.721924,15.626241,-8.74234,26.01557,3.5940328,39.15783,11.184677,33.811687,-11.18665,-43.462433,-18.777395,-30.809324,-13.071401,26.925629,-56.646698,-62.398994,29.603556,-35.920372,15.973012,22.661093,-49.257347,1
-24.781235,2.978837,25.356894,10.626106,14.266785,-38.035355,16.916218,-3.3793685,-20.78422,48.582092,40.934383,-10.85812,-5.5522227,-28.516283,-9.266045,7.33122,13.830662,-16.087025,9.445411,15.540702,58.99571,21.43862,-6.0914044,8.380373,7.1354337,1.8274684,-10.797176,-16.98856,-16.675587,-53.759758,-37.948284,-70.04391,1
25.725906,6.4136353,16.601171,-10.82831,21.131052,-32.30177,-46.584034,-29.220854,-36.2467,27.069443,-13.278926,18.292849,-18.067154,1.7748815,14.913154,5.4395714,3.9891372,5.3572235,-14.535548,1.1104347,63.81796,21.139017,9.4823065,7.6794024,4.4855423,-11.662722,-39.327393,-26.109282,26.345295,-71.819916,-31.374386,-34.177856,1
-20.25549,5.526934,32.619526,4.629659,17.844246,-39.63708,8.131704,-7.3186283,-22.863548,46.597233,32.25824,-3.9002736,-6.403312,-23.307657,-5.283301,9.741787,11.326949,-11.485205,7.3932943,20.816278,60.533947,21.776485,-9.036129,6.681406,10.86824,0.4713214,-19.746588,-16.617044,-9.351461,-56.88273,-37.833694,-70.516975,1
38.82221,15.8273945,-32.14482,-1.35552,-18.439423,-46.16208,-77.02091,-18.243029,-35.445435,12.336715,-33.580116,-1.6629713,-1.8057954,25.163671,31.399994,-7.647152,-7.75656,-5.250721,-12.402614,-39.0243,22.57354,2.9920723,13.902783,-3.3845932,-14.091546,-32.160507,-27.894875,-45.48761,13.539183,-63.764786,-23.695683,-13.266303,1
-31.133121,19.41358,-34.90048,16.739305,-66.06895,-38.01641,11.088608,-2.797422,3.556019,15.253234,4.763061,-10.181607,-21.439342,-16.741566,44.172947,1.9309256,6.8069468,1.9257311,-41.518944,31.521448,-15.402394,47.13126,13.497129,-17.96986,-5.4021006,-14.842811,56.811924,-31.952848,11.039445,-6.354061,-50.542156,4.5858765,1
-25.344408,8.282166,-38.20385,-24.544186,-44.99545,-34.09014,-37.48848,-25.104353,8.541291,0.01785367,-25.13314,-20.279833,13.892658,0.47238454,42.88721,20.009521,6.1093483,-13.476779,-29.577227,15.515119,-12.241211,21.19177,15.63799,-20.04815,12.58488,10.082783,30.950766,-34.54729,35.93554,-10.800699,-43.586143,-23.778215,1
-13.655078,11.503477,-32.62979,-35.849915,-44.990414,-27.914309,-39.700054,-28.019253,6.1248436,-2.0556903,-40.81794,-20.84605,18.239563,17.668211,47.045193,13.194078,2.524491,-10.902862,-21.165312,14.869246,-22.194279,19.889593,17.89722,-26.831934,10.639627,0.31393304,23.264301,-35.304527,48.34551,-7.6829543,-44.382587,-16.703022,1
29.965527,8.000204,-6.67139,2.1999807,-19.428537,-33.977367,-54.064777,-38.26689,-32.545998,8.484563,-35.296192,31.707228,-37.905087,33.962543,69.33106,0.3713512,-16.708876,11.489976,-40.722744,-2.670787,20.602024,30.403471,13.158378,-15.785882,-5.2226033,-27.876274,-7.057015,-22.527386,49.486485,-52.486748,-21.241539,-10.178946,1
-4.586217,9.085877,40.8517,-33.18841,-5.3189673,-24.384256,-25.78873,-27.084923,-25.99346,34.21918,-18.590183,3.9860642,4.132662,7.957382,35.52399,12.670652,-14.4632225,-25.0445,5.703531,22.972029,39.008385,20.383667,5.3991337,-23.570076,15.359602,-9.317839,-13.535468,-35.1523,46.638874,-36.813774,-29.518639,-76.52793,1
-7.367639,-0.07124234,18.43927,-20.421822,-26.869566,-31.0958,-4.65263,-4.940372,-33.76008,39.305435,-2.2299004,-20.895437,27.08898,16.286535,16.22876,4.966376,-7.6063004,-25.994614,11.611532,13.718043,23.83395,11.602227,2.0865695,-15.80037,-3.9843416,-9.687501,-7.907602,-35.263718,18.674427,-48.449562,-41.54432,-66.42613,1
22.292772,17.269117,-41.81072,16.261011,-16.293655,-51.49186,-70.17006,5.4424334,-17.36852,18.504435,5.4823713,-11.01764,-9.725828,-9.564227,3.1264825,-17.57564,-0.928965,3.4648135,-19.754007,-48.27073,42.099037,3.0856612,-8.3034315,22.126999,-13.612015,-21.30818,-15.445326,-53.38269,-24.984173,-62.779736,-26.706543,-17.860714,1
-57.186657,-14.1408415,-13.774407,17.350302,-70.35918,-1.6559625,18.688059,48.472454,-6.175579,-8.696165,21.323513,-13.631549,11.744927,-32.510033,0.41880164,19.655924,5.1080256,-63.00949,9.081703,31.511312,-35.814655,1.0866115,12.083289,6.618126,26.0661,60.904594,13.909157,16.98163,4.547802,44.298027,2.1681206,-54.442513,1
8.635758,18.768661,-7.0755363,-56.223286,-39.28967,-5.485759,-22.270884,-24.878666,-7.710332,12.249649,-50.536232,-19.195295,16.495714,31.099752,35.464455,-10.296925,-9.736079,-23.955175,18.954016,11.038112,-21.694029,29.665886,31.079185,-39.35619,-4.679453,-28.116467,18.978651,-55.64696,72.60876,5.023054,-46.801083,-12.813319,1
19.919302,8.23776,-51.278564,15.265746,-37.064335,-46.99649,-65.23456,-13.445013,-25.74873,8.0022,-15.162092,-6.593996,-9.745821,10.312964,41.315273,-1.6661301,-14.402207,-5.3917675,-35.416134,-38.214085,21.660995,9.55032,8.215919,0.4228482,-12.617672,-20.658072,4.522409,-42.798233,-1.8215268,-54.861404,-25.541683,-19.666162,1
-40.323914,-12.09928,-3.8677096,11.212472,-8.876627,-25.381512,30.754871,6.106733,-12.59906,47.73053,49.930725,-30.998669,10.252331,-31.698484,-18.310543,4.8160815,20.585777,-31.241053,4.345999,3.255795,46.051247,16.931877,4.081442,10.345404,-6.8541503,15.369618,17.647036,-23.10149,-21.722687,-38.991856,-38.07162,-63.01508,1
8.52595,19.21642,-15.292944,-53.493458,-44.721558,-5.47401,-23.425564,-26.989538,-4.2239532,6.393661,-54.41317,-23.113583,21.018694,32.550156,37.147816,-9.199461,-6.7149196,-19.29823,12.194711,14.559272,-29.23686,27.504303,29.929443,-36.764706,-1.808176,-23.185192,18.001501,-50.73708,67.01154,7.9821935,-49.373398,-4.7866397,1
-6.350225,14.410979,-34.316982,-32.55842,-46.940964,-23.643215,-37.21965,-31.87315,7.50983,-6.326243,-46.99971,-22.665161,19.084461,24.305714,50.245857,10.835737,3.5939562,-4.6600122,-22.682426,19.262024,-30.644707,19.8925,17.871223,-27.531221,12.858574,-1.8579487,18.874264,-29.589607,47.11752,-4.646011,-45.16055,-6.2708383,1
45.51788,11.507695,-8.489563,-15.473697,7.6318426,-38.141968,-67.88461,-26.396997,-39.323097,15.528953,-31.714785,9.587975,-9.914076,21.832743,22.76423,-3.866104,1.0124465,2.7620513,-5.251843,-26.050085,42.35128,11.2754755,19.326525,0.7241852,-7.8629456,-29.231787,-43.057545,-36.313747,31.77326,-71.15885,-26.33763,-12.271072,1
-39.948895,-5.726499,-1.8818086,14.228397,-8.147463,-30.773912,28.192108,4.5552173,-13.022416,48.630646,48.68707,-26.559738,3.7470875,-35.463852,-12.830225,3.8804832,18.252878,-31.491156,5.382632,3.6195421,46.699844,19.195023,3.4433725,6.9501,-4.8272557,9.753807,16.962383,-23.824743,-22.367025,-38.092953,-36.94833,-65.50742,1
-44.594597,-9.380075,-9.513788,15.806887,-15.2294855,-27.663198,29.964102,6.624294,-8.372798,47.604877,49.97564,-30.432747,7.354499,-36.96308,-12.034315,5.997253,20.30472,-33.94095,0.9025964,2.0190225,41.696934,19.44383,4.5494294,6.8714323,-6.8705244,13.353107,25.145353,-25.607597,-23.36829,-32.088074,-36.10918,-64.12319,1
-21.682678,8.209063,29.937544,-3.5694883,3.6110158,-40.898838,-5.3403754,-15.916593,-21.148928,43.474495,16.223494,-5.877557,1.5706463,-13.8353405,11.349901,14.575608,3.4489021,-20.101858,4.707851,22.302055,48.410973,18.940687,-3.5550356,-7.512631,14.733853,-1.1807752,-13.001095,-23.389057,4.9226227,-51.035213,-36.07714,-77.808716,1
-19.538246,9.158236,27.502447,-10.6966305,-6.048574,-40.175545,-13.741097,-19.101225,-21.545975,39.9568,5.751608,-5.7896066,4.4283476,-7.0791993,22.248648,15.408083,-1.8520982,-23.738117,2.1836777,21.698616,40.814907,18.17997,-1.4868888,-14.717044,15.34554,-3.6009343,-8.390284,-28.02831,16.062067,-46.313957,-34.425186,-78.07293,1
-26.514828,3.1419575,23.314083,9.822035,11.238486,-37.76058,17.42639,-2.5199587,-20.40106,49.71078,40.97692,-13.199758,-3.198267,-28.291069,-10.186905,5.9965253,13.934347,-18.504572,10.796319,13.945785,57.415718,20.195171,-4.4041963,7.0053506,5.2346334,1.8881183,-8.796111,-18.727798,-16.659952,-52.56589,-37.61596,-70.31048,1
-37.43526,0.69681597,-1.9859244,1.7104945,-23.240818,-33.353382,12.112422,-3.8819785,-10.580516,41.80593,28.475046,-23.596565,9.069516,-30.089575,6.4620366,12.368231,10.865607,-37.44086,1.2133032,8.212668,33.719055,19.6185,7.90209,-8.845865,5.1279836,10.781833,20.245266,-35.419846,-2.2013407,-32.466362,-40.802567,-73.102715,1
40.029636,54.142338,5.7970433,21.161095,-49.010593,20.636356,16.939592,-24.401983,7.4073725,17.448769,-53.263004,-42.407074,17.647554,61.079323,26.375402,-51.476612,1.1146524,3.3910737,15.257127,10.900792,-54.904095,16.645243,29.021372,-22.42671,-8.950318,-36.54135,-40.77782,19.16093,8.215472,6.9587917,-25.492313,46.448093,1
46.721848,12.861408,-16.105185,-12.851168,2.2169685,-40.595963,-70.69728,-23.010908,-39.81519,14.557686,-32.44287,5.3297563,-6.785885,23.56036,21.922075,-6.047889,0.2772414,0.7779283,-4.1495147,-31.895088,37.386486,8.114258,18.912672,0.60303634,-11.032868,-31.823147,-41.950832,-39.24491,26.469715,-71.04442,-26.216303,-9.564908,1
7.9089217,50.925358,3.7525678,-10.977382,66.30079,-62.46309,8.952,3.0429382,4.0231743,18.9346,2.0897684,-43.20073,12.507225,-12.732066,-4.8174586,17.973883,56.488346,-1.8558116,87.894066,15.482013,-30.571575,-0.040875316,-18.161781,-25.057865,47.183983,-73.88811,-60.57739,35.423462,15.734676,-13.92697,-1.6882668,-28.692291,1
19.339033,6.053622,-50.72371,13.861308,-36.376396,-44.003017,-64.5321,-16.41917,-26.271944,6.7350473,-15.606705,-4.3315945,-12.670656,8.849208,43.392097,0.28574303,-14.657125,-6.7230864,-39.083656,-36.3297,23.653805,10.756933,10.136045,0.7552487,-10.572083,-17.06855,7.728301,-41.453815,1.8733473,-53.768047,-25.678268,-20.52677,1
-36.981037,-3.1255374,2.427615,10.962572,-7.260621,-32.23872,25.574633,2.2591367,-15.009661,48.66587,44.665817,-24.776125,4.291659,-34.42292,-10.590697,4.6465435,16.500977,-32.423645,8.209701,5.269457,46.929382,18.578707,4.4007277,4.036147,-1.9385066,9.245377,12.513473,-25.280403,-18.40454,-40.53712,-38.719482,-69.2051,1
-54.64658,-17.461178,-14.279557,15.988797,-64.403,-1.6262385,20.24695,44.887066,-9.506885,-5.243402,25.062298,-14.877854,12.939654,-29.924322,-1.2800418,20.653942,2.8623164,-65.108574,12.773595,26.150259,-29.42912,-3.7094545,12.536427,8.800405,22.807291,64.727844,12.800932,15.34189,6.070386,36.5806,3.0389884,-66.515816,1
21.225548,16.909027,-45.846867,18.023918,-17.203886,-52.050922,-70.46783,2.4852898,-17.473492,17.79763,4.561052,-11.923966,-9.970186,-10.956268,6.499296,-14.436771,-1.5015367,1.9861813,-21.98046,-48.932697,41.82002,3.9050598,-4.3146205,20.151714,-13.014284,-21.008204,-11.892439,-52.33431,-24.381413,-62.70687,-26.315847,-18.972712,1
32.801464,25.710194,5.386355,-19.468039,41.10034,-3.9345288,-14.265654,-27.810638,-1.6011546,7.7774243,-34.99123,-30.877401,29.050955,41.481144,12.781213,-17.890448,25.004438,-19.537905,67.764946,-9.299085,-32.84221,-34.744392,-34.623375,-18.460903,40.43759,-26.43368,-82.737564,45.084328,32.936077,18.058458,24.951294,-62.04993,1
-2.7081509,9.580597,40.802113,-37.055458,-7.2117205,-21.50187,-26.998522,-27.41663,-25.996418,33.455517,-22.383688,4.0455275,3.7161505,10.621217,37.970135,11.367635,-16.913574,-26.935501,7.5243087,21.851393,36.121113,20.758146,7.8739996,-26.470806,14.081803,-11.698111,-11.055509,-37.438316,52.783844,-33.77843,-28.166319,-74.960526,1
6.527768,14.252223,24.546045,-2.6301775,-1.3908737,-48.876087,-14.191943,-3.4498813,-38.359787,40.42042,2.969995,-1.4134051,-0.766698,6.7452188,16.745882,5.8370056,-8.507192,-5.4516754,13.224681,11.250247,40.628986,18.7485,-7.8510838,-7.594542,-1.7796237,-32.26581,-30.870504,-24.735489,6.365917,-64.07569,-33.053513,-58.186417,1
-10.055888,12.481708,-32.132248,-38.436142,-47.374283,-23.846039,-39.32301,-28.113081,7.5009604,-5.23539,-45.67991,-21.956425,20.219572,21.08987,47.69221,10.278371,1.9014962,-9.745176,-19.319944,15.942118,-27.433483,19.613966,17.938055,-27.25271,11.24071,-1.0647581,21.637815,-35.696095,48.8507,-2.3659444,-45.862175,-11.802284,1
