z_0,z_1,z_2,z_3,label
-0.11890311,0.40746167,-1.817445,-0.0023827031,1
1.2471699,2.401633,-0.50069034,0.7804969,1
-0.2428777,-1.0748969,-0.24470745,-1.640976,1
1.785549,0.15959433,-0.1994714,0.16004218,1
2.3132267,1.6711934,-1.0051233,0.73459804,1
2.2045588,0.4537182,-2.0322692,0.6156128,1
1.1999085,2.2571938,-0.59128886,0.6640331,1
2.4215004,0.11293562,-2.1232147,0.3270209,1
1.1585641,2.4933279,0.2969236,1.3698626,1
2.5263238,0.720011,-1.5914218,0.7895839,1
2.4194102,0.30221313,-1.9892092,0.5013942,1
-0.04106453,0.43592048,-1.7986075,0.07624837,1
2.3395267,-0.11754977,-2.1706698,0.22537166,1
2.0876515,1.5790653,-0.98862463,0.8940264,1
1.2148226,0.16029577,0.32342085,2.7715354,1
1.4414095,1.4232647,-1.7352314,1.0496782,1
0.00066901743,2.1718676,-0.026255805,-0.19231272,1
3.0254886,0.6089361,-0.9356779,2.1508431,1
-0.2694999,0.93381566,0.586795,0.7421909,1
-1.2611694,0.51861817,-1.3242205,0.16680938,1
1.8868701,1.1641675,-1.5940412,1.1339382,1
0.86029446,1.558197,-1.1411357,-1.0927235,1
1.5143981,1.5928988,0.4433026,1.0689049,1
0.78778625,0.84229904,0.49505657,0.89173734,1
2.4035125,0.25067902,-2.0592573,0.54686743,1
1.1408764,0.13661765,0.23182833,-0.11691176,1
2.15511,1.5331404,-1.3967305,1.3703792,1
0.4600196,2.1432753,0.36019012,2.0087388,1
-0.21959929,-2.7292583,0.31397545,-0.8413574,1
1.2334236,-1.0825512,-0.26728114,-1.0535324,1
1.5169289,2.1868918,-0.15641944,0.62819827,1
0.5951844,0.9279552,0.61697733,1.6636039,1
2.1692986,0.9475797,-1.6161792,0.888243,1
1.8989952,1.9451311,-0.8328792,0.7612513,1
2.4125688,1.0722023,-1.4667447,1.1570474,1
1.7888067,-1.2295915,-0.12571697,-1.5569655,1
2.3641422,0.02141349,-2.1496406,0.3186106,1
2.4680998,0.9373077,-1.4842415,1.0580758,1
2.2727072,-0.12531897,-2.104155,0.2500084,1
1.6820054,-1.4516943,-0.1681254,-1.4978373,1
2.0354059,0.83379686,-1.9177103,0.67195266,1
1.9317968,1.9052817,-0.8505611,0.7779762,1
0.6542525,1.0544162,0.6580906,1.7080911,1
0.91189784,-1.3409082,-0.18395239,-0.7862089,1
1.7593412,1.9491001,0.15090804,0.97577626,1
-0.4422955,0.2403096,-1.7125034,-0.24196306,1
0.24633417,2.4499667,0.4577886,1.7250315,1
2.1688013,1.6510817,-1.2102127,1.4527594,1
2.3473792,0.114812076,-2.0923326,0.38651013,1
1.2235222,0.11256616,0.26634285,-0.12941381,1
1.5635763,1.6841674,0.4179148,1.1422181,1
0.84716356,1.1229749,0.5822207,1.0878596,1
0.9724472,1.5800527,-0.830354,-1.1495323,1
1.9073799,0.9632258,-1.8815153,0.81291044,1
-0.7808984,1.588891,-0.5836503,-0.44421813,1
-0.46976992,0.08415152,-1.8180002,-0.3088461,1
0.29088125,-0.0115104895,-2.0518498,-0.36909646,1
3.203118,0.95772654,-0.86877143,2.3924663,1
1.0451704,0.15628704,0.27906424,2.8195605,1
1.3000332,1.5203012,-1.7467076,1.035923,1
-0.054827403,0.43334067,-1.7900342,0.117974244,1
1.8068274,1.2480661,-1.2189476,0.7251625,1
2.3131433,-0.12583089,-2.2122788,0.10403001,1
2.5941205,0.7260777,-1.5705829,0.81967187,1
2.320396,0.20999578,-2.0140767,0.5352455,1
1.2538888,2.325257,-0.6169126,0.7025538,1
1.2952232,2.6302,-0.3604917,1.3403826,1
2.3016832,-0.0060324837,-2.1455584,0.272954,1
1.9656771,-0.0017171968,-0.09778937,-0.03606597,1
-0.37358338,-1.0183603,-1.3912145,-1.5625049,1
2.2792065,0.32818368,-2.075391,0.51403517,1
2.4345152,1.7172209,-0.8572311,0.9487644,1
-0.7198377,0.5275042,-1.2448134,0.08184168,1
-0.0463233,0.43907183,-1.8177499,0.11477129,1
1.5672483,-0.060317054,-1.1478672,-1.4326918,1
-0.06754603,-0.10075334,-2.1362138,-0.32568252,1
0.060749702,-0.07018973,-1.2033994,0.03117347,1
0.30799723,0.4601925,-1.912914,0.051010437,1
-1.6983439,-2.6941338,0.934741,0.06631354,1
2.2308533,1.442867,-0.99935657,0.9917212,1
-0.05671733,2.4293706,0.31541187,0.25293055,1
1.4688649,1.277306,-1.9182001,0.84537923,1
1.0354366,0.7684064,1.6976309,1.0038582,1
1.8474863,1.1723595,-1.4001532,1.6079248,1
0.82456917,-0.08390061,-2.1201205,-0.09303531,1
-1.3737091,0.45153037,-1.3102353,0.10131042,1
1.0503546,2.0436294,-0.61522126,-0.6761576,1
-0.42859823,0.11972034,-1.722171,-0.31940982,1
0.117657095,1.5779591,-1.7013273,1.1080576,1
0.4771369,-0.59292865,0.5056114,-0.14205895,1
1.8288673,1.5067761,-1.0473841,0.46277422,1
-0.38759458,1.9406054,-1.4376266,1.5414057,1
1.1420982,0.36715078,1.7871956,1.5492184,1
1.2502265,-0.5531368,-0.92241734,-2.2481549,1
1.4234691,-0.17485845,-0.88189477,-1.4723806,1
-0.19503966,0.24631307,-2.5646644,0.7723694,1
1.8010331,0.9461373,-2.0423813,0.65355474,1
-0.099113286,0.3486017,-1.8094096,-0.13340573,1
2.4112322,0.23256312,-2.1256175,0.44203192,1
1.7897046,1.5334224,-1.4392833,1.2900057,1
1.9714282,1.9590106,-0.6556959,0.57550156,1
1.0826643,2.1887293,-0.6258938,0.52203953,1
2.1672907,0.8134809,-1.7138097,0.7588684,1
-0.35790783,-1.1985027,-0.009773909,-1.1310476,1
1.9987856,-0.15122585,-0.13327956,-0.27829638,1
2.0886912,1.6676875,-0.96100736,0.7604147,1
-0.085646644,0.3691432,-1.8152248,0.030994922,1
2.0739594,-0.0005050972,-2.3544497,0.17794845,1
1.4459019,1.4756585,-1.5793272,1.0635227,1
2.283414,0.79789644,-1.7056931,0.7517585,1
2.9459732,0.32378614,-1.3007132,2.0863547,1
0.05702469,-0.14813724,-2.089727,-0.5298334,1
0.14593104,2.1936219,0.18643473,-0.0973003,1
-0.61421245,-0.18478796,-3.1826267,1.1386002,1
1.4015111,0.19110858,0.45976925,2.703159,1
1.9260477,1.4765409,-1.4304861,1.3554146,1
-1.7362052,-2.5502977,0.36942568,-0.9070512,1
-0.30459794,0.34272724,-1.7896612,-0.096411,1
1.1758177,0.32194185,0.36405832,-0.14081892,1
1.5807408,-0.7000587,-0.25456402,-1.1792884,1
0.7757043,-0.86972535,-1.6229913,-1.968502,1
1.0374129,1.4461037,0.48532256,1.2521125,1
1.3706632,1.2554651,0.30285743,1.12975,1
-0.3048651,3.0456405,0.10489601,1.2588462,1
1.9123251,1.7432283,-1.318557,1.2436453,1
1.8854034,1.0328046,0.21670997,0.48530957,1
0.96425104,1.4914393,0.5228028,1.9065781,1
-1.1014035,-2.848706,0.08071004,-1.1388532,1
2.5900633,0.17486364,-2.0368388,0.4629601,1
2.3741634,-0.015188998,-2.0335972,0.3264355,1
1.9353546,1.2655487,-1.5359662,0.9818215,1
2.0562932,1.0004547,-1.6506515,0.90446025,1
1.6868824,1.5689555,-1.2543169,0.80484444,1
1.932947,1.1362516,-1.7204473,0.9268237,1
2.490317,0.20556283,-2.0445788,0.54371417,1
2.0838752,0.59288746,-1.9683675,0.61394,1
-0.9935039,-2.9182374,0.14236885,-1.0586941,1
0.73805404,1.1776285,0.5585465,1.773776,1
1.992826,0.99733454,0.20450935,0.4712089,1
2.1286206,1.7438923,-1.2264317,1.3633817,1
0.062906876,2.9187195,0.44908398,1.4299749,1
0.89754623,1.1673379,0.53082585,1.241186,1
1.3399004,1.2131808,0.27696934,0.9920403,1
1.1331202,0.3637861,0.28931636,-0.11101502,1
2.4365416,0.16510528,-2.032333,0.45057595,1
1.8230271,-0.45488644,-0.51924145,-1.2324389,1
-1.4270451,-2.7516234,0.49618223,-0.8360429,1
-0.31274223,0.2892789,-1.8292832,-0.047685824,1
1.7430135,1.4843233,-1.5568949,1.2770156,1
-0.5683778,0.051418036,-2.5918489,0.5052783,1
1.5865769,0.27153844,0.5567847,2.7469645,1
2.753481,-0.044684656,-1.6930141,2.0887847,1
0.26019403,2.1672575,0.34636736,0.06898498,1
-1.4745703,0.22797509,-1.2908802,-0.14980413,1
0.65369755,1.5276544,-1.739624,0.891125,1
2.5026639,0.26870096,-2.1445146,0.4970431,1
1.7387133,0.97650516,-1.9314548,0.5804821,1
2.0148096,1.6696187,-1.0584059,0.7024155,1
-0.09200875,0.42180136,-1.7852662,-0.007887311,1
2.1306887,0.860585,-1.8229958,0.81178683,1
2.0420184,-0.09611756,-0.015085708,-0.12708606,1
-0.6228223,-0.58545315,0.11197606,-0.701356,1
1.9662536,1.9387941,-0.68231285,0.5129053,1
1.1045542,2.109451,-1.3614854,1.104247,1
2.3535724,0.30149528,-2.0618613,0.45144773,1
0.3592652,1.8632581,-0.898579,0.04299766,1
0.030892227,0.01165544,-1.2720429,0.08192878,1
1.9678665,0.7760719,-1.8880885,0.6891649,1
-0.050865207,0.46175787,-1.8085492,0.07592621,1
1.1141039,-0.46835738,-0.68191093,-1.6117811,1
1.0609307,0.6245305,1.7508764,1.4127024,1
1.9910635,0.05335154,-1.4243954,-0.9914658,1
1.9369,1.5662619,-0.95022905,0.394896,1
-1.078471,1.2101002,-1.2445455,1.2536477,1
0.40931204,-0.41931096,0.52763206,-0.15696675,1
-1.1181254,0.2452351,-1.2523649,-0.16386154,1
0.7030038,-0.13599014,-2.0999684,-0.0335846,1
1.1091986,2.0179994,-0.18544725,-0.5410457,1
1.7462398,-1.0921615,1.8429103,1.8249662,1
3.3347175,0.015846176,-2.110573,1.3871957,1
1.6626726,2.4400575,-0.8303799,1.6549177,1
0.48295808,0.8351594,1.346406,-0.44992796,1
0.4930757,-0.8437013,0.3833293,-0.0036866753,1
1.6758891,1.2740916,-1.3290929,1.4696829,1
1.243249,1.5263307,-1.7843021,0.9826194,1
0.16203433,1.7202508,1.1545286,0.065173276,1
2.0417671,1.0194268,-1.8184453,0.73428446,1
0.20621186,2.3849657,0.22215539,0.15768658,1
1.8212017,0.34613594,-1.8296119,0.9781459,1
-0.067024305,0.37050825,-1.8103279,-0.034358032,1
-1.7168882,-2.693669,0.57374614,-0.5111178,1
1.6237849,2.2564602,-0.38568437,1.1343622,1
2.1366827,1.7190156,-1.0806301,0.5521994,1
2.2052424,0.006148074,-2.0436099,0.3170412,1
0.50368154,-0.21587344,-2.091014,-0.52343595,1
0.1990664,0.29689324,-0.45710236,0.06461386,1
2.0993383,2.082044,-0.3496937,0.951757,1
1.8708347,0.9435969,-1.6855934,0.27074075,1
0.04348771,2.0299246,-1.2862915,0.798831,1
1.3431954,2.0086892,-1.4607584,0.12830193,1
2.381746,-0.06088983,-2.1347425,0.22573908,1
1.5710264,0.92571163,-1.8519428,0.5234812,1
2.1008055,0.6652075,-1.1301029,1.3843858,1
-1.7661568,0.59555507,-1.0333484,0.09384513,1
0.43146852,-0.19783951,-2.1504831,-0.67904395,1
0.09064558,0.30191028,0.5734034,1.6709651,1
-1.28987,0.25828588,-1.2631991,-0.5817826,1
0.9553333,1.3367363,-0.011616582,-0.4908277,1
1.510114,-0.6349128,0.3911376,0.2813721,1
1.8162245,-0.9909626,0.56682736,-0.068700194,1
2.0944886,0.6242986,-1.9258752,0.57615256,1
0.6914204,1.4405525,-1.3776916,-0.9969737,1
-0.2636182,-3.4236617,0.37243044,0.23788022,1
1.299788,1.1293484,1.1134782,-0.034986578,1
2.3377135,-0.15330242,-2.3205853,0.14976251,1
2.205242,0.123939544,-2.1805348,0.25341424,1
0.6259885,2.0089562,0.36725467,2.1671915,1
-0.3031706,0.27448058,-1.8488113,-0.20764711,1
0.55137426,1.9896659,-1.2931855,-0.1778642,1
1.8334769,1.558504,0.40125963,0.3998181,1
2.0859547,1.3973038,0.004347414,-0.18674475,1
0.96072036,1.94659,-1.4971611,0.99051774,1
1.6017241,-0.89650273,-0.28222522,-1.2268426,1
-0.35362393,-3.4799,0.38888562,0.11978792,1
2.3293784,0.1719881,-2.1516435,0.39319423,1
2.2759023,0.25001103,-2.1011918,0.4465658,1
1.0906934,-2.0145175,-0.21589793,-0.87188315,1
1.6860458,-0.79081035,-0.23259541,-1.24484,1
2.025586,1.6731174,-0.23338872,-0.39869174,1
0.8945393,2.3059032,-1.1983042,1.0240929,1
-2.154351,-2.0956964,0.46009934,-0.6655193,1
1.8724806,1.0109129,0.27465487,0.5073366,1
-0.30817148,0.26523778,-1.7980708,-0.2189615,1
0.7900692,1.8356586,0.30045173,2.2289014,1
2.3503685,0.048536547,-2.2276578,0.2178325,1
2.2945676,0.012214693,-2.1575353,0.24171454,1
1.36382,-1.1795287,-0.18009223,-1.0373627,1
1.3364186,1.2199407,1.108853,0.26683372,1
1.7564341,-0.96388614,0.5327021,-0.123772345,1
0.23004308,0.23433279,-1.5754168,0.74197894,1
2.1040661,0.7634837,-1.8888307,0.7420576,1
0.9721007,1.4103181,-0.07292371,-0.732595,1
1.490815,-0.6121441,0.41150385,0.28758022,1
0.10659026,0.040630683,-1.8474125,-0.58984655,1
0.21488114,0.26561162,0.40381053,1.9758372,1
0.35341686,-0.11500335,-2.1991177,-0.55854297,1
0.7923355,0.52353674,-0.6569331,0.8660602,1
1.856747,1.2424246,-1.2875354,0.69352186,1
2.4583125,0.038313523,-2.11577,0.36761782,1
1.9773601,0.84436214,-1.0498532,1.2885076,1
0.055015147,2.1419644,-1.2127591,0.7505259,1
-0.7871945,0.7488684,-1.2755506,0.46567535,1
1.9480336,2.0988631,-0.516292,0.863124,1
2.2378185,1.2288519,-1.1684409,0.5736255,1
2.3139353,0.1868613,-2.0765262,0.4220877,1
1.9717304,1.6009756,-1.1079946,0.45354065,1
0.06001923,0.44652635,-0.42107582,0.13187326,1
0.26625922,-0.35271323,-2.1654203,-0.7892563,1
1.7876146,1.9767288,-1.0721196,1.2339649,1
-1.8265653,-2.5193927,0.47683898,-0.5553144,1
-0.049877938,0.3062521,-1.8102412,-0.0458005,1
1.9532294,0.24804884,-1.95378,0.8797178,1
0.24146496,2.4369016,0.31122977,0.2916078,1
1.9546437,1.0003835,-1.8484483,0.75226414,1
0.06247517,2.0476294,0.75204957,0.21576487,1
1.5073398,2.0219882,-1.2320856,1.1625184,1
0.5239145,-0.7871252,0.45839965,-0.045149602,1
1.3641727,1.3995147,-1.3158617,1.1648867,1
1.6817068,2.716306,-0.23481706,1.9479417,1
0.5007758,1.0173813,1.4270768,-0.40241864,1
2.2598124,-0.7318555,-2.3771968,-0.1541733,1
1.8217411,-0.9481642,1.7113655,1.9377697,1
0.9745633,2.0386314,-0.8236239,-0.8785211,1
2.1221762,-0.6855164,1.3245057,2.150922,1
0.4191559,-0.28569198,-2.0516708,-0.78022933,1
-1.382075,0.049929634,-0.31752828,0.9450502,1
1.1115779,2.279854,-1.4653428,1.5217681,1
0.47422114,0.6765851,1.2753296,-0.43904302,1
1.136001,2.7990398,-0.67575604,1.797878,1
0.072162375,2.392149,-1.4969486,1.7024797,1
2.0321946,1.1037115,-1.7745477,0.93820184,1
1.7561888,2.452322,-0.21581306,1.535263,1
1.7462157,0.57592595,-1.9364682,1.2632872,1
-0.007745197,2.318693,0.057143338,0.023019042,1
2.3716936,0.6723293,-1.7645967,0.59356797,1
1.5161437,2.3076885,-0.35759187,1.0608457,1
-0.45671767,-3.522437,0.3749607,0.084951244,1
2.4209065,1.6108428,-0.9844823,0.9104505,1
1.9397799,1.2926127,-1.2594273,1.105108,1
2.2019775,2.1018271,-0.36060107,0.99900305,1
0.27157938,0.20013712,-0.41073513,-0.00060938345,1
2.1647553,1.808364,-0.65210205,0.63810474,1
2.0057101,0.3968941,-1.2617887,1.2517922,1
2.6426897,0.27979416,-1.9377762,0.6975927,1
-1.3713049,0.5288447,-1.2209356,0.1433305,1
1.9456139,-0.10785194,-2.4475892,0.1397588,1
-0.043239053,1.2442181,-1.4813579,0.81199825,1
0.04938557,-0.13432308,-2.1031203,-0.6106219,1
0.48636517,2.3117118,0.39388216,0.42115346,1
2.381652,-0.4818765,-1.8082191,0.46456164,1
0.8935561,0.40340444,-0.5868277,0.1791324,1
-0.76762813,0.12374034,-1.7322147,-0.30085456,1
0.0022808798,0.42039922,0.6276111,1.6018938,1
-0.3624723,0.13053787,-0.90812916,1.1103635,1
1.7942384,-1.098019,0.5364671,-0.06375493,1
1.6703578,-0.6930517,0.34087542,0.30652693,1
1.0688843,1.5108967,-0.681462,-1.0766277,1
2.16272,-0.2259493,-2.3087034,0.05455771,1
-0.5640948,0.20227502,-1.7062584,-0.15776193,1
-2.4049056,-1.6251941,0.92935365,-0.4113022,1
-0.22854558,0.28597736,-1.8364244,-0.16595128,1
-1.3251626,-1.9428006,-1.5609734,-0.7905833,1
0.5553673,2.264389,-1.1894284,0.91343707,1
1.9842647,1.1537467,0.20115691,0.12965909,1
1.105566,1.6162612,0.44029605,1.9088914,1
1.8464783,1.9264377,0.20397055,0.37130082,1
-0.5042433,-3.3798804,0.24483708,-0.26553598,1
2.3064346,1.2938133,-1.3696622,1.3731151,1
2.2345288,-0.32730162,-0.6302488,-1.0256509,1
2.1651063,1.2078184,-1.5141916,1.17566,1
2.2081404,-0.40343377,-0.5706792,-1.0420287,1
2.2961977,1.0408432,-1.5298837,1.0602795,1
2.0236323,0.88805085,-1.8310579,0.8282189,1
1.7985827,1.9208797,0.18357494,0.47908399,1
-1.819612,-2.6597316,0.62102246,-0.5035545,1
0.7623266,2.35274,-1.1152116,0.9927177,1
1.2100737,1.7452058,0.3937282,1.9197543,1
2.0029294,0.9628903,0.18813749,0.4178602,1
-1.1814337,-2.6047986,-0.2437483,-1.5372269,1
-0.101100154,0.3672612,-1.8168563,-0.030017415,1
-2.6901693,-1.1978531,0.7356713,-0.80575335,1
-0.5729951,0.2340755,-1.668601,-0.24883965,1
2.016584,-0.4038084,-0.6826905,-1.0454776,1
-0.49996656,-0.23633316,-3.2912471,1.2330806,1
1.030109,1.5511067,-0.5198407,-1.0431267,1
-0.027876832,0.13489126,-1.3214892,0.90461123,1
1.7838557,-1.1189618,0.5490589,-0.0755942,1
-0.122902356,0.6330819,0.63055724,1.3617134,1
-0.7803113,0.10495357,-1.8003118,-0.28123054,1
0.8334761,0.377651,-0.6431038,0.7656766,1
0.3809799,2.10604,0.51238614,0.26558742,1
0.35173896,-0.1754353,-2.1260967,-0.5792573,1
2.6356225,-0.24808666,-1.7959632,1.6546676,1
-1.342166,0.48258278,-1.2449931,0.12564106,1
0.072560236,1.3946699,-1.5598022,0.76246804,1
1.7053599,-0.21537006,-2.357907,0.007614258,1
2.0837672,0.23892124,-1.2902918,1.203018,1
2.3636951,0.010913948,-2.1442797,0.30446726,1
0.41424698,0.01863931,-0.36703157,-0.044502825,1
2.0790896,1.7878487,-0.7694517,0.5530651,1
2.5057726,1.5606165,-0.9721433,0.91445416,1
2.1463716,2.112886,-0.54732203,0.87014085,1
2.0582464,1.1451519,-0.9492771,1.101418,1
1.7040842,-0.01016218,-2.4175134,0.16540834,1
1.4190307,2.3481731,-0.33989,0.95308554,1
2.1851776,0.7737631,-1.8767344,0.643395,1
-0.16634072,2.255397,-0.059657615,-0.11275286,1
1.785688,0.89409107,-1.7168167,1.3376123,1
1.7728258,2.35574,-0.44662803,1.4907091,1
0.5807721,2.699963,-0.9225302,1.6967018,1
2.069197,1.0904177,-1.6679916,0.9117295,1
0.4140351,0.46577907,1.1341703,-0.39894396,1
1.5333316,2.4568732,-0.83474636,1.615658,1
1.4760532,2.7542791,-0.3688485,1.8928084,1
0.14884356,-0.009955249,-1.9683541,-0.61368954,1
0.14033927,-0.048872016,0.2458743,0.6329665,1
1.9615812,-0.9125107,1.4570116,2.0140138,1
0.26227862,0.24295199,-1.8618894,-0.48521596,1
3.9332497,1.2322748,-0.6536221,2.0875838,1
2.8019192,-0.03925644,0.8737764,2.4986608,1
-0.167092,0.43671298,-1.7091547,-0.25954938,1
1.7895768,-1.0624613,1.9479791,1.8470398,1
1.0395831,1.6870064,0.32950032,2.3938646,1
0.7563254,2.2344887,-0.25154406,1.4416275,1
1.5794488,-0.29316157,0.07568639,1.0363255,1
2.066138,0.5221686,-2.0129933,0.62341917,1
2.1945455,1.5227281,-1.3401154,1.4261693,1
0.46248314,1.1802652,1.4519953,-0.31156415,1
1.9400425,2.0314264,-0.9920764,1.3471076,1
2.51682,0.6009684,-1.7760857,0.64060843,1
1.5555279,2.2623396,-0.91853607,1.1185426,1
0.57855946,-0.05203807,-2.2114723,-0.2035521,1
0.2923152,2.4379857,0.2734662,0.35880828,1
2.2289426,1.2375783,-1.3994063,1.1365088,1
-0.3598825,-0.11350977,-0.52736187,0.90830946,1
0.50439423,1.9894146,-0.8991467,-0.29209143,1
0.35608223,2.5308616,-0.5795639,0.66878873,1
2.1681576,2.149125,-0.54680663,0.76808244,1
0.3915116,1.4701289,-1.6776221,0.23836814,1
2.1574876,0.41551813,-2.161456,0.5223376,1
1.4239805,-0.12792844,-2.4091306,-0.18006621,1
-2.6411867,-0.952485,-0.42155838,-0.85855305,1
1.401048,-1.4460332,0.45717543,-0.1677337,1
-0.06472971,0.41188204,-1.6329526,0.2371367,1
0.24286564,0.14696868,0.34410176,2.0954566,1
-0.46930766,0.6021947,-1.2218697,-0.8567479,1
2.0397758,1.6249352,-0.98154765,0.07818787,1
-0.2652594,-0.2520718,-0.1491047,-1.2463495,1
2.3377926,1.0031898,0.7342014,2.405462,1
2.398037,0.13555859,-2.0926292,0.39770922,1
0.7396483,1.7053388,-1.7992631,1.1174669,1
2.3497074,1.6562018,-1.2427251,1.4702804,1
0.80061585,-1.6566429,0.39613602,0.1770626,1
0.969433,-1.652684,0.40893295,-0.07872524,1
0.8295988,1.0018278,0.25990164,0.21174836,1
1.3934851,-0.5648136,0.4146466,0.33726412,1
-0.46645647,-3.594554,0.5110688,0.15135777,1
2.3747785,-0.010918008,-2.185908,0.24630906,1
2.1052532,1.7759916,-1.2600996,1.4488976,1
1.4675901,-1.008764,-0.21415688,-1.0551403,1
-1.8860697,-2.328631,0.5259229,-0.041253094,1
1.9998943,1.8143014,-0.50798905,-0.50753975,1
2.1923878,1.8258806,-1.0793573,1.475951,1
1.5691178,-0.7032124,-0.19349098,-1.7485827,1
2.2814252,1.9724723,-0.68057805,1.3838193,1
0.2876561,0.7783486,0.5171086,0.96379215,1
1.7418481,-0.06603211,-0.5325784,-1.3908515,1
0.20187531,0.89013344,0.49036178,0.89374214,1
2.2013333,2.0720189,-0.728558,1.3460885,1
1.4766409,1.0081873,-0.7495399,-0.4037758,1
2.056722,1.7371479,-1.2024045,1.3597131,1
-0.09373372,-2.929981,-0.055383362,-0.21428052,1
1.5059134,2.4393196,-0.6631375,1.3605238,1
1.5128328,-0.91602105,-0.2702097,-1.1541734,1
2.0161774,-0.2269827,-2.3488114,0.09595914,1
-0.018078573,0.4544641,-1.7837099,0.08612218,1
0.82781273,1.012834,0.19747634,-0.00809456,1
1.2370682,-0.41835305,0.6472785,0.19780385,1
1.0554465,-1.3953805,0.6554629,-0.014832103,1
1.023619,-1.5651296,0.43618366,-0.1372996,1
2.2043633,1.6326094,-1.2759355,1.4112729,1
0.22847565,1.6971585,-1.7047088,1.0795226,1
2.345313,0.19068265,-1.9926809,0.36766857,1
0.57638943,-0.17603052,-2.0420663,-0.35634223,1
2.1214051,1.7455956,-0.84587336,0.21284693,1
2.5991855,1.2271667,0.5381039,2.4303725,1
-0.6003442,-1.5330844,-0.080499776,-0.9495238,1
0.32395446,0.1622446,0.3050182,2.3761015,1
-0.031105742,0.38252905,-1.7299651,0.09111915,1
1.5871396,-0.20727804,-2.3282983,-0.14177953,1
1.431478,-1.3682019,0.50626034,-0.18309987,1
1.6259698,-0.87840563,-0.27987018,-0.5689478,1
-2.0135732,-0.26565084,-1.1020628,-0.09569901,1
1.5882938,0.60724634,-2.204599,0.49306536,1
0.33162647,2.4577954,-0.5064147,0.62247825,1
2.0217814,2.2321358,-0.7046857,0.57631433,1
2.2702675,1.5581868,-1.2045301,1.2655432,1
0.48245242,1.8847382,-1.0075804,-0.31455088,1
0.056792237,-1.2416111,0.11253113,0.38528585,1
0.8425797,2.5447786,0.12244547,0.95230186,1
0.60039926,0.14100128,-2.1823466,-0.064942166,1
1.5849061,2.1592774,-0.8230679,1.1288681,1
2.5605917,0.62833536,-1.7371775,0.63229096,1
1.9850631,1.9159456,-1.1230814,1.2830464,1
1.8749686,1.6030946,-1.4041617,1.2685134,1
0.42911834,1.3077968,1.4597894,-0.26712555,1
1.5468526,-0.32235116,0.26356238,0.85380214,1
0.650457,2.3240056,-0.029353514,1.2938846,1
2.4655976,0.74079823,-1.5605172,0.9485628,1
1.6376698,-0.92821157,1.9573123,1.8692006,1
0.9093126,1.7933142,0.38002697,2.257029,1
-0.18286261,0.43002325,-1.7254279,-0.07372751,1
3.0987735,0.4597476,0.7618228,2.369801,1
3.5415463,0.29840776,-1.7718471,1.5571982,1
2.4928305,-0.48900935,1.2380501,2.4049478,1
3.8332508,1.2702942,-0.31757906,2.0733747,1
1.2852988,1.7354606,0.29376402,2.3463733,1
0.02711252,0.31261334,-0.7296495,-1.0928695,1
1.6365416,0.70067817,-2.0181806,0.47846967,1
0.23830262,1.5402931,1.3642071,-0.032531597,1
2.2837636,1.4850086,-1.2854145,1.5563042,1
1.898373,0.0028173365,-1.9168341,-0.21893013,1
1.282631,-0.2810118,0.24953957,0.71092546,1
2.4908674,0.48921597,-1.9645089,0.42598656,1
1.9120904,1.096863,-1.6163397,1.0193875,1
1.2237474,2.413454,0.21466658,1.1057523,1
1.6087288,2.4258208,-0.44812304,1.2243927,1
1.7293028,1.2404966,-1.52102,1.4316535,1
2.1766183,2.0495055,-0.56505513,0.8344875,1
1.5726218,-0.6874888,-0.73191565,-2.2735198,1
0.560062,2.344345,0.36997584,0.44716227,1
1.7850661,0.14487307,-1.1022494,-0.576585,1
2.2484274,1.1740336,-1.4520756,1.1356275,1
0.6100432,-0.10035055,-0.33911544,-0.14088449,1
1.9487134,1.764553,-0.82313377,0.42806676,1
2.2460456,0.43801934,-2.04994,0.47220778,1
2.151138,2.1692877,-0.5684295,1.3599995,1
-0.75005573,0.15092552,-1.8206893,-0.1915831,1
0.9355674,-1.7091583,0.2923658,0.09324433,1
0.5751415,0.10418086,0.2790081,2.5110657,1
-0.80171335,-0.20294894,-3.1073918,0.8873882,1
0.90169096,0.47471473,-0.6147929,-0.86700606,1
-0.50123423,0.41127104,-1.4722261,-0.41785625,1
-0.5665498,1.2305654,-1.3905106,1.2592455,1
2.3016756,0.47532654,-1.925088,0.5131906,1
1.5114486,-0.6776959,0.4334556,-0.14067203,1
1.1977897,-0.34118995,0.7871302,0.16589846,1
0.33148658,1.9865396,0.6991829,0.86229795,1
0.8256473,0.85443854,0.28247577,0.32778764,1
-1.8878566,-0.022980642,-1.0272645,0.6601111,1
1.4458146,-1.2359529,0.3986721,-0.00841242,1
2.3330069,-0.26576918,-0.7971841,-0.6384279,1
1.6926993,0.014184386,-2.431299,-0.33077946,1
-0.08195061,0.3374345,-1.8201807,-0.02458979,1
2.321985,0.24280049,-2.112277,0.38096252,1
-2.0773296,-1.8701571,0.38903087,-0.26115134,1
2.2398787,1.708522,-1.1730729,1.5187386,1
1.7642102,2.2574482,-0.24903165,0.50788987,1
1.5300393,-0.9422711,-0.107689485,-1.6439264,1
2.2479236,1.6805956,-1.1098398,1.4248507,1
1.5566941,0.034455094,0.6405204,0.35593235,1
2.3047795,1.6265682,-1.2147436,1.4024112,1
1.6083272,0.0030745855,0.59648687,0.37934953,1
1.6744242,2.2977672,-0.57372177,0.5222086,1
