z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,label
-0.18680403,-0.19714391,-0.20677972,-0.10069512,0.30532464,0.8909234,-1.2112832,0.18545455,-0.33778176,-1.0612965,-0.49578103,-1.75258,2.21786,1.3028766,0.9712409,-1.808976,0.5740928,1.455974,-0.1218912,-0.74391145,-0.5315948,-0.38854563,-0.21909949,0.40225887,-0.66663265,0.34073728,1.5930762,-0.9576061,1.7379262,0.013990253,-0.08633402,-1.2106223,1
-0.2630031,-0.28501955,-1.603529,-0.69179255,0.23302695,0.8473903,0.7150501,0.8002553,1.9972172,0.29769957,0.7912111,0.025958486,0.8613589,0.4903564,0.65125173,0.13563927,0.0940851,-0.9766984,-0.36603603,0.6822848,0.21540959,0.20768507,0.38479516,0.3976912,-0.04092352,0.2202791,2.3277931,-1.6421888,1.1295853,0.63721865,1.2097349,-1.4863474,1
-0.57356703,-0.3003842,-1.8453864,-1.899287,-0.27175656,1.5676174,-1.3744814,-0.6118285,-0.19781327,-1.3128536,0.20053901,-1.7490983,0.85926795,1.937014,1.0300306,-0.75229496,0.22494343,1.5006392,-0.22549042,-1.4533998,1.1549832,-0.49134743,-2.7103684,0.96866405,-0.23343101,1.1228371,1.3725953,-0.2109635,0.9836712,0.024295837,0.4474742,-0.6369469,1
-0.07578042,-2.1907175,-0.080080524,-0.031355858,-0.815604,0.08821307,-0.7142775,0.35905454,-0.81954515,0.5303267,0.008282226,-1.3328573,-1.9630704,-0.025039166,-0.0015960187,0.54488254,0.63648343,-0.41325518,1.4334388,-2.7362196,-0.28269452,-1.5461434,0.11920327,-0.1194063,0.0020504445,0.57096756,-0.16575336,-1.3833812,-1.0430132,0.41520846,-0.3872999,1.5868654,1
-0.07363969,-1.5191164,-0.087605566,-0.48531246,1.775414,0.7621518,-0.2544244,-0.113536745,0.36727554,0.047599643,-0.0391628,-1.0364835,-0.4482698,1.775517,1.5178268,-1.0937691,-1.1006784,-0.6316326,-0.8307832,-0.959099,1.5657945,0.14997607,0.09626449,0.88117456,-0.26087722,0.55348617,1.9451182,-0.62797725,1.9733791,-0.14337382,-0.25443542,-1.0784533,1
-1.1458559,2.0276964,2.6242502,-0.9321108,-1.0306977,-2.7111785,0.13737105,0.7755123,-0.85528725,-0.703647,-0.022603273,0.7883898,-0.119107336,-1.5447842,-0.24886213,-1.6448646,0.6490594,0.26837945,0.8240519,0.7096232,-0.50328654,-2.002087,0.59046507,-1.4756417,-0.49689198,0.818697,1.179501,-1.8777667,0.79437435,-0.69624335,-1.8474699,-1.7811959,1
0.8405616,0.98827493,0.5988456,-0.018346637,1.3236983,0.2873166,-0.57735664,0.41838357,-1.2571019,-0.56151736,-0.8550862,-2.6728497,-0.39900437,0.65687424,1.4407012,-0.45250934,-1.0825101,-1.3532374,-0.44338304,-1.6844411,-0.5543612,0.35121953,-0.2908819,-0.06461218,-0.6189053,0.25396246,0.8843478,-1.9280491,1.1471822,0.1105935,0.15238692,0.50551045,1
0.022336513,-0.12547846,-0.60192245,-0.039461106,0.40739745,0.69305736,-2.2850509,-2.1563344,1.0203359,-0.9296308,0.9217723,-0.7964141,0.02402544,-0.0411876,-1.3157359,-0.35488462,1.2924364,0.7292806,0.556716,1.0336434,-0.1700564,-1.0485082,0.50459105,2.0258324,-0.071740955,0.6259945,-0.6968665,1.0236971,-0.31467295,-0.40198678,-0.1777812,0.07393432,1
0.66747415,-0.8031222,0.014936656,0.11989054,0.6857375,0.7965689,-0.8228778,0.49086615,0.5692929,-0.95452166,0.012043975,-0.723406,0.1206893,1.4350978,0.9039284,-1.1976808,-0.11722913,0.6376384,-1.4242625,-0.46823448,-0.8610995,-0.39226073,0.9476645,0.6751212,-0.42217094,0.43964952,2.3994393,-0.57640624,1.8959862,-0.57772654,0.055133756,-1.2666681,1
0.35724127,-0.3129429,1.8380291,0.3041324,-1.4187069,-0.4040606,-0.45754325,0.35726207,-0.66234094,0.8347467,0.12571111,-0.9959572,-0.7156185,0.21871696,-0.1567245,0.91676015,-1.1892407,-1.2999303,0.7384841,-2.4349337,-0.9482534,-1.5638738,0.83976567,0.47186732,-0.4596898,1.0456053,-0.05600145,-0.7511488,-0.6591675,0.4351455,-0.279591,1.8425457,1
0.1314425,0.54921514,-0.09811604,-1.1955835,0.27332047,1.2608695,-0.7436321,1.2531319,0.66113,-1.5351222,0.5413485,-0.65154576,-0.8359394,1.9097106,0.30170768,-0.30827308,-0.01928991,-1.4494897,-0.18824345,-1.8613533,1.8911989,-0.8435878,1.7327591,0.57160693,-0.33345684,0.5868115,2.2749474,-0.17944032,0.66782516,0.1888822,0.3476469,-0.36301783,1
0.90123004,1.185905,0.00900352,-0.4065698,-0.45602262,0.29392081,-2.494368,-1.1263089,0.5039526,-0.26380876,1.0865418,0.29727688,-0.32267067,0.094888195,0.31869066,-1.0540075,-0.63513017,0.31032795,-0.040250026,1.741704,-1.2124492,-0.85634255,0.71160406,1.2335521,-0.5563906,-0.094904974,-1.9969816,2.1441317,-1.0000416,-1.0912123,1.2169006,0.18442987,1
-0.508625,0.26022178,1.75877,-1.9089477,-0.5499988,-0.4068567,0.33543727,0.8755095,1.7998397,-1.1059515,0.717988,0.46866524,-0.07543257,-0.44201803,-0.12321306,-0.5747893,0.16498487,0.29423892,0.33745205,1.0943121,-0.59262586,-2.0340984,0.5824688,-0.88519955,0.7896669,-0.69960856,2.0163763,-2.3070796,0.6779822,0.3841585,0.6695495,-2.2971616,1
-0.82614523,-0.36722216,-0.03439042,-0.5972073,-0.62334,0.82691073,-0.83567697,-1.4905198,1.0053209,-0.70385563,0.15786073,-0.29306135,0.8915844,1.0581706,-2.0609431,0.5168706,0.10339537,-0.1433048,-0.5330989,0.78059125,-0.5765894,-0.6283488,-1.4405522,2.4714534,0.854033,0.40663213,-0.319459,0.4302329,0.9929229,-0.71902573,-0.9578333,-0.3566146,1
0.4575332,-0.748657,0.23170601,0.6225414,0.84096944,1.5681785,-1.695904,0.6316333,0.40771103,0.7314861,0.18445511,-1.7883387,-1.5334746,0.7893894,0.68232775,-1.3952938,-0.89744353,0.47837353,0.15636802,0.14013574,1.6056486,-1.0561297,0.44318116,0.8958664,-0.72893953,0.6710402,1.0152645,-0.3294322,1.1757319,0.009970278,1.1555538,-1.106052,1
0.58191144,-0.71171355,-0.6678602,-0.5861746,-0.07099515,1.3635694,-0.9646705,-0.23142403,-0.06334232,0.34273186,0.16190122,-1.222733,-0.15735525,1.7187757,0.48693603,-0.30380636,-1.0511892,-0.082809985,-0.90028936,-1.9421703,0.56769854,-0.9033342,-0.7874048,0.17608434,0.5884851,-0.11318672,1.9592253,-0.04955417,1.0516173,1.5645365,0.28567374,-0.27272093,1
-0.8889954,0.8275398,-0.39110363,0.79344064,0.62932235,-1.1587207,-1.3239356,-0.8344589,-0.1701293,-0.5624125,0.99205995,0.33333752,0.6597692,-0.004994303,-3.0401363,0.89324677,0.4132357,0.21697089,0.034609303,0.7469156,-0.58051944,-0.42759302,0.6736999,1.5485157,2.6058788,-0.7456728,1.467812,0.2838728,0.4236734,0.48808497,-1.1137995,0.17118603,1
0.6436299,-0.37866145,0.1343945,0.2763309,0.00721357,0.06880432,-0.057414968,0.063384585,1.1997912,0.35820448,1.0990251,0.3748092,0.5384501,-0.50692177,-0.7025577,1.2253587,-0.26315662,-0.3020552,0.35275182,-2.0505414,-1.6205714,-0.615593,0.09305094,-0.5743788,-0.32777178,1.2161245,1.0021391,-0.43438417,-0.79213166,-0.6350594,-0.41026586,1.9879427,1
-0.8582703,-0.76604366,0.28952503,-1.2992134,-1.2042937,0.701853,-0.2327205,-0.45423788,-3.0377378,-0.9755311,-0.36781707,-0.6951573,-0.10530099,-0.19295558,1.4780923,0.41986716,-1.0129634,0.17061092,0.92248833,-2.3445976,-0.19696099,0.3678617,-0.2507398,-1.0343066,-0.35778376,1.5340486,-0.028351793,-0.9673654,-1.278392,-0.72847515,0.52134824,0.9359091,1
-0.14966536,1.2594438,0.45281816,-0.0007004738,1.3716655,-0.5882439,-0.084920436,-1.071562,0.7804966,-0.021688607,1.0578104,0.45511568,-0.53646064,0.013624057,-0.55047965,1.3458372,-0.70261514,0.7011103,0.4473624,-2.1244285,0.42614692,-0.202645,0.38459805,-0.15810862,-0.11960387,0.44415247,0.7005674,0.10900436,-0.56288266,0.6759083,-0.5708263,2.1190774,1
1.8924255,-0.13773784,0.15086271,-0.78139746,1.1535232,1.01208,-0.7406535,0.86544055,1.8973206,-0.18488762,1.1883678,-0.70699877,0.85783875,-0.73915476,1.0079488,-0.25255853,0.6724374,0.92777723,-0.5774945,0.8108763,-0.4223404,-1.4137882,0.26423815,0.2322213,0.23211545,0.23059967,2.2159758,0.36973095,0.4822765,0.8782115,2.068689,-0.98708445,1
1.0122112,-0.770419,0.4267345,-0.35375187,0.9365405,0.0801595,-2.0395958,0.8355708,-1.6627258,-1.7119591,0.8621594,2.248336,1.8340626,0.15646882,0.2277197,-1.4815924,0.43411818,-0.15382949,-0.21853721,0.031950396,-0.21551007,-0.79063594,-0.48226863,0.5481602,-0.26631662,0.5216908,1.0402731,2.3328545,-0.33344948,0.6247939,0.8626949,-0.89150774,1
1.271152,1.1194575,0.83424604,-1.1222643,-1.1887671,1.2897836,-1.0266415,0.5158844,-0.1849581,0.3705148,0.057027046,-1.4449915,0.1401265,1.4396633,1.8438108,-2.0114825,-0.6451739,-1.3629559,-0.44357815,-0.8981666,-1.2038871,-0.769915,0.34212017,0.30430207,-1.2721337,0.7915927,1.2932456,0.07229971,1.2187439,0.75166804,-0.28272256,-1.1483403,1
0.63797843,-0.038070634,-0.19144373,-0.261692,0.14297514,1.358069,-1.4621217,-0.5129459,0.45546046,-0.3216464,0.2874405,-2.2572153,1.2924724,0.08005205,1.3010638,-1.1983471,-0.67327535,0.19805452,0.6574881,0.54353404,-0.629087,-0.4058423,0.57257813,0.8983196,-0.2577342,0.15088493,0.85785115,0.25980368,0.8945475,-1.2482517,1.3580939,-1.0160943,1
0.76518756,0.85381025,-1.8041418,-0.116738796,0.094331235,0.62861377,-1.161946,-0.33286148,-1.1767851,0.08522305,-0.53774756,-2.0259607,-0.62158394,1.0887102,0.961541,-0.8665585,0.9926292,0.88768303,-0.45844725,-1.8374723,0.040010706,-0.27828315,0.5454985,0.52610385,-0.44334728,1.193497,1.3276874,-0.5959774,1.1849248,-0.14541736,-0.28578237,-0.41852218,1
1.1461687,-0.61223626,-0.10678393,-0.826761,-1.0535221,1.3125514,-0.8094324,0.37189662,1.4727498,0.02420634,1.3362502,-0.7529374,-0.4256417,-0.56148505,0.9253512,-0.46509057,0.267296,-0.15586703,0.03646681,0.6070667,1.3953884,-1.1429958,0.2866058,0.2915496,-0.14632326,-0.16386144,2.1569333,-0.70960546,0.2992519,-0.52174246,1.8698243,-1.0018508,1
-2.0675848,0.13829276,-1.0459914,-0.9370356,0.4167271,0.35033107,-0.8032519,0.25884786,-1.9599804,0.15448132,-1.0150504,-2.2417507,0.45959854,0.79465294,1.2017778,-0.80239403,-2.1558318,0.46950814,-0.36304766,-1.7635727,-1.1421463,-0.33562738,-0.6999688,0.5907693,-1.2629223,0.29139692,0.32684126,-0.98322237,0.89391196,-0.99092233,-0.09399277,0.0026608407,1
0.22742712,-1.7718174,-0.27348188,-1.6638734,-1.616372,1.1744095,0.5299607,0.93315375,1.1917795,0.6153339,0.28555554,0.2650178,-0.19408146,-0.5803898,1.0324371,-0.05075685,0.39877492,-1.297559,0.7577392,1.6528999,-0.34343207,-0.90256524,0.26449504,0.092133835,-0.15294926,-0.366869,2.515779,-1.0397828,0.60205054,-0.15188733,1.9529428,-2.030412,1
-1.4784104,-0.6751805,-0.39612395,-0.39667976,1.0392115,1.2407176,-1.346078,0.7113867,-0.93248504,0.34651384,-0.556487,-2.0621567,-0.9646596,1.0824945,0.53108335,-1.4850225,0.63331354,2.2766173,-0.077518314,-0.9780812,0.41842887,-0.08393967,-1.300955,0.5142323,-1.0406096,-0.06405991,0.977484,-0.27829242,1.7176278,0.87699884,0.05960687,-0.885934,1
-1.2789583,-0.9852586,-2.0413554,-0.6620624,-0.014765218,-0.090511024,-1.347417,-1.2723888,-1.4760545,1.0047829,-0.82069284,-2.1548753,0.14428484,0.94168246,1.0270629,-1.1063405,0.14019665,0.13290685,-1.9774458,-1.6148117,0.35485688,-0.72484356,-0.24395277,0.9147794,-0.5654629,0.6925957,0.94129246,-1.2591221,1.4504756,-0.087840185,-0.31898677,-0.40138733,1
-0.38644716,0.3409635,0.0062102377,0.05135116,-1.1458461,-0.38601688,-0.5076809,0.1107146,0.92641157,-1.0223478,0.5683961,0.52960366,0.5400628,0.26429603,-0.7683476,1.7484953,0.14294845,0.6198765,-0.40486544,-2.1601543,0.5386425,-0.44410953,-0.049222246,-0.19015434,-1.8209882,0.4058625,1.0162389,0.114922285,-0.07234536,-0.51582277,-1.3233988,2.168852,1
-1.3320587,-0.27071404,-0.85321593,-0.19636784,-0.5938189,0.05553232,-0.95965075,-0.45676202,-1.5560973,0.4119741,-0.9062769,-2.2082856,-1.4739687,0.8543493,1.2568991,-0.61328655,-1.0796776,0.8869382,0.4178039,-2.0544014,0.5409633,-0.49633566,0.26578063,0.581352,-0.8461725,0.13128334,-0.04907083,-1.1349679,1.0338169,-0.4873654,0.28012198,0.17288284,1
1.04357,-1.7548827,-0.8338053,-0.81392443,0.30395043,1.4965385,-1.4575224,0.028375685,0.5589795,-1.0891318,0.32855254,-1.7891515,1.7725862,0.28535312,1.2395773,-1.1994439,-0.89640087,-0.9638041,-0.49928108,0.39675295,1.5153531,-1.3018969,-1.5741864,1.2454143,-1.0139298,0.11862397,1.0718856,-0.06473616,1.0308356,-0.5821639,1.0338405,-1.0603398,1
-0.6709573,0.404485,0.63372105,-0.146682,-0.5379141,-0.9173395,1.0499514,-0.64303,-0.27896887,-0.4374597,-1.2960682,0.3557568,-0.9652541,-0.98901767,0.029886723,-0.05042652,0.8544731,0.15654181,-0.31369847,0.9372264,0.05220887,-0.61252046,0.5644922,1.0547155,-1.51367,2.455687,1.8226881,-1.4816707,2.3371878,-0.62410325,-2.4331846,-1.2090521,1
0.0011856258,1.3725206,-2.069892,-0.55997914,-0.41079813,1.4790274,-0.99540544,0.6043564,0.74785143,-0.9805771,0.88663423,-0.6775677,-0.91957295,1.6686236,-0.19687411,-0.6843139,0.95429164,-0.7634047,-0.045223057,-1.465121,0.5740971,-0.84699774,1.3394697,0.33572662,-0.5789519,0.2094206,2.554596,0.10399085,1.072702,1.139056,0.19177261,-0.8155914,1
0.98271585,1.8141038,0.06552619,-0.8960104,1.2369331,0.95778316,0.4395956,0.7630655,1.6618302,0.28264907,1.9916979,0.49256945,0.19910572,-1.8089546,0.22556555,1.5340308,0.15364462,1.5638591,1.5591619,0.7458009,-0.46657336,-1.173464,-0.29188016,-0.6843208,0.61181194,0.02777182,1.9080837,-1.1790296,-1.1013933,-0.06641805,2.133898,-0.028411549,1
-0.7281028,-1.5986776,-0.3644431,0.08548088,2.0154757,-0.344907,-0.31946892,-1.0106692,-0.7883304,-0.72847474,-1.1516562,-2.2445564,-0.9541898,0.0047139674,1.5054322,-1.4444426,0.8164247,0.59487987,-0.59892327,0.9016622,-0.55667424,0.51470554,0.115502894,0.79979736,-2.134268,0.85661435,0.65708023,-1.8548884,2.4966052,0.11675968,-0.28913125,-0.979534,1
-0.10243584,0.51743335,0.16294958,-0.8824183,0.20764144,1.0558193,1.848797,-0.20007998,0.699457,0.8079699,0.798037,0.80159366,-0.21117873,-1.931993,-1.517614,2.76552,0.86540693,0.9529112,0.20427921,0.46287456,-0.16128941,-0.50619155,0.75958526,0.3349185,1.5143247,1.6890278,3.1191308,-1.8896716,-0.11662331,-0.5734576,-0.36782682,-0.037647076,1
0.074975535,0.27753353,-0.98261976,0.43898234,-1.2726711,0.03495249,0.8572934,-0.7388994,1.5295697,0.5079458,1.0202456,1.6354504,1.7993459,0.6546979,-0.04658671,0.56122386,0.93602955,-0.60190845,-0.8430941,-0.0021506324,-0.48596156,1.9467924,-0.2660897,-0.22802219,-1.0288174,0.8732423,1.2191474,0.15462294,-1.1660205,-0.13624501,-0.59951603,1.4993151,1
-0.6084195,0.6565534,0.26547337,-0.58113766,1.755799,1.2004431,-1.1682094,1.0170047,0.08656457,0.5394378,0.21419983,-1.4953623,-0.35659218,1.8386728,1.13686,-1.1370008,-1.0408031,-0.25081465,-0.18835717,-1.064362,1.141483,-0.37196553,2.0052235,1.0430763,-0.9699511,0.7879637,1.7885524,-0.048964456,1.288162,0.8252413,0.2784709,-0.9885784,1
1.8320277,-0.18874651,0.8327557,-0.3444374,-1.1874607,0.5062902,-0.21021141,1.1184192,0.12525165,-0.280281,1.6321863,-1.1659012,-0.4585508,-1.6418552,-0.04114905,0.99836636,-0.28460836,-0.17470631,0.5788661,-0.73537946,0.8045417,-2.1252854,0.04037261,-0.82049596,0.33442277,0.21889335,1.6805637,-1.4890851,-0.83991957,0.53658164,1.8325641,0.70579654,1
0.124155015,0.0020410419,-0.11461146,-0.5882179,-0.12028696,1.5671681,0.22517005,0.18813889,-0.0023717433,-0.08426955,-0.6342102,-0.54242355,0.0636078,-1.0367051,1.2004963,0.42438093,1.1733397,-1.0681548,0.8561353,1.6678598,0.3418662,-1.0647494,-0.8868727,1.8967112,-0.42000148,1.3701668,2.1973228,-0.5427776,0.9658645,-0.73751885,1.0065258,-1.7736598,1
0.24125011,0.9564085,0.43873858,-1.0630944,-0.25709933,1.9707115,0.7337145,-0.6070328,0.41779473,-0.94724375,-0.38699818,-0.49246716,0.11096373,-1.1208599,-0.24776104,1.7544076,1.7714465,-0.3978319,-0.41949743,1.0188081,0.07913105,-1.0730389,0.49635696,1.9506649,-0.17669602,2.7159111,1.8308212,-0.91170144,0.92725563,-0.51915383,-0.43539473,-0.9549978,1
-0.054133892,-1.6513652,-0.42762437,-0.31859422,0.30314314,0.26665127,-1.5977452,-0.19046569,-1.5084512,0.6133098,-0.8945162,-2.1956494,-0.5288937,1.0837567,0.7191981,-0.9621507,-0.25270796,1.3428727,-0.71987987,-1.5615255,1.0259367,-0.035027117,-0.01384621,0.612904,-0.36029834,2.1599948,0.66215324,-0.6383312,1.2959582,-0.060323372,-0.7397125,-0.33372116,1
0.33356467,-0.5894129,0.49691755,-0.96872747,-1.0972517,0.60577893,-1.5043486,1.223916,0.42689794,0.6984771,2.203421,-0.95775026,0.85320127,0.8698112,1.1506834,-1.9692384,-0.23058566,-0.67903644,1.2899431,-0.9673601,-0.15705147,0.090525985,0.16296497,-2.1317608,1.0622315,-0.96034026,1.4284743,-0.15372702,-0.3441101,1.231363,2.0179453,-0.5352482,1
0.2548759,-0.9133167,0.37444976,0.020630866,0.18356402,0.92223513,-0.97588056,0.44304758,0.46385923,-0.7174771,-0.031501554,-1.3685081,-0.8871525,1.0583204,1.1426517,-1.5002007,-1.51953,0.8162615,0.53403103,-0.083350554,2.5941978,-0.25048003,0.48381352,0.982504,-0.9832408,0.014857411,1.6125264,-0.08453598,1.9164988,-0.63691324,0.26281196,-1.4095272,1
-1.4600288,0.571898,1.6130421,-1.7588245,0.18541044,1.3359144,1.6408656,0.5762594,1.221422,-0.25647444,-0.134134,1.432211,0.06682733,-0.24283499,-0.5073776,1.2998433,0.04290457,-0.2751963,0.68786246,1.1654255,0.37570027,-1.0407314,1.3637062,0.20162573,1.4686127,0.4750384,2.358129,-2.1424985,0.05913019,-0.0063220486,0.90823245,-2.203107,1
0.16694987,-1.0851779,0.36191756,0.1893889,0.4662212,0.42188257,-2.3828177,-1.7339044,0.16630724,-0.9598873,0.7039573,-0.75873715,0.34366426,-0.5139032,-0.7971644,-1.0285051,1.1309239,-1.5447137,0.57813835,1.3470405,-0.32188463,-1.5511309,-0.7863649,2.1989257,-0.7354766,0.89743525,-0.66916406,0.8020491,0.13482413,-0.29160815,-0.30441225,-0.4312625,1
0.004703194,0.42445457,0.7374829,0.0027704984,-0.50560063,-0.6106794,-1.7534926,-0.25240362,-2.9921076,0.785336,1.0791937,-1.303526,0.6020516,-1.2408086,0.6421288,-0.4882011,0.69923156,0.29708034,1.3000196,-0.85172987,-0.80549604,0.6415248,-0.7180934,-0.9279145,1.2030636,0.054588538,-0.256006,-0.08120827,-1.8679765,-0.30651417,1.3369647,1.2753184,1
1.8875685,0.4574563,-0.51763535,-0.9783076,1.0405158,1.591528,-1.0449528,0.43044156,0.88888144,1.5275265,0.797902,-0.9315115,-0.62999314,-1.7347445,1.1584072,-0.28092948,-0.54419106,-0.92341155,0.85915434,1.2400964,-0.11911199,-1.6039962,1.1852403,0.7732532,-0.45324892,0.40841264,2.0491858,0.1585524,0.5484649,0.371935,1.7221535,-1.3257197,1
-0.2788601,1.1769463,-1.1603345,-0.430986,0.34974056,1.4061205,1.6466854,-1.0259118,0.7723677,-0.5408425,-0.7584427,0.20763002,0.78673357,-0.8349809,-0.32984614,1.626955,1.2747343,0.24792261,0.9455574,1.369062,0.43411416,-0.6393046,-0.031931564,1.808442,-0.41658068,1.7880409,1.8830593,-1.7807655,1.2321798,-0.57671165,-0.8110609,-1.3664303,1
0.9727918,-0.6361139,0.10408771,-0.8180243,1.3691927,1.3143784,-1.5563748,-0.046542317,-0.25952494,-0.014444709,-0.20233491,-1.7735631,-0.13890775,1.4642739,0.7691828,-1.4031388,0.0951516,-2.304897,-0.52981853,-0.9963152,-0.9894246,-0.24465239,-0.7427767,0.56069607,-0.16671106,0.74640805,1.7668821,0.33613187,1.8097563,2.0025387,0.21709333,-0.86578035,1
0.76637936,-1.324915,0.288836,-1.9377494,-0.8464464,1.4627922,-1.4527627,0.24337906,0.9621311,0.638446,0.63646305,-1.7228476,0.60691035,0.10513967,0.9857437,-1.0203261,0.56182456,-0.65802926,-0.90530205,0.6137276,1.3812425,-0.97503644,-0.39157793,0.72982854,-0.34152323,0.018805137,0.9129661,-0.13440488,0.63056237,-0.6864703,1.3809067,-0.89229673,1
-0.30376738,-1.445077,-0.4412942,0.15616909,-0.6071614,0.59642726,-1.2799236,1.1933336,-0.20951872,-0.16788998,-0.4553594,-1.8154029,0.12772238,1.1486218,0.8812322,-1.7007262,0.01654765,-2.315443,-1.2509677,-0.5093914,1.0645254,-0.30795658,0.5075569,0.8886358,-0.75541884,0.7172767,1.369742,-0.24377508,1.6428282,-0.33703935,0.09209561,-1.0659633,1
-0.22185433,0.15113091,-1.1907165,1.1173351,1.2578814,-0.5428142,-2.0067446,-0.3774198,-3.5340877,0.24322644,0.64300466,-1.5791129,0.76929617,-1.1328169,0.7904952,-1.6499919,0.13557269,0.5660986,1.4589771,-0.32962677,1.251235,0.7508421,-0.058371454,-0.7397703,-0.044348568,0.5018956,-0.03567493,-0.2670752,-0.9683975,0.96639216,0.6450579,0.6964323,1
1.0267233,-1.2812983,-0.81854606,0.37811732,1.7431343,0.3610069,-0.84842706,-0.2457977,-1.7301095,0.84745413,-1.2744226,-2.3076518,-0.075482905,0.83885425,1.3534685,-0.80464864,-1.1909132,0.20334388,0.40109283,-1.8289452,-0.04731959,-0.7485239,0.7568628,0.88399464,-1.3512721,0.54883975,0.25492013,-1.1160198,1.1035161,-0.33485886,0.1460168,0.11430439,1
-0.5078759,-1.0189536,-0.27171382,0.11092895,-1.7350962,1.3234643,-1.3103915,-0.112427294,-0.38183513,-0.5794162,-0.56582755,-1.9282894,0.49985144,1.2983484,1.3892672,-1.589745,0.5802393,-0.71782136,-0.97506976,-0.56491935,1.0760548,-0.037684307,2.104694,1.222307,-0.76852095,0.6957595,1.3760003,-0.8016285,1.7700357,0.37052616,0.02938959,-0.9617353,1
0.2845142,-0.41059366,0.44222608,-0.63072515,0.8988626,-0.28422633,-1.1707783,0.01211945,-1.6180321,0.33070734,-0.99845505,-2.1188715,0.60564077,0.9360653,1.2556933,-0.88457805,1.420033,0.22704293,-1.5085269,-1.9872206,-1.1351557,-0.665524,-1.9390292,0.42936614,-1.0740528,0.6587298,-0.02713025,-0.7999874,0.8400263,0.46818328,0.015775442,0.22559051,1
0.23057403,-0.0990763,-1.5122867,0.73177385,0.36205983,-0.63988143,-2.5510855,-0.18780288,-3.4748764,0.16413155,0.8913759,-1.6951442,-0.7767395,-0.96120936,0.68935883,-1.7166779,0.56413305,-1.0545597,0.5305004,-0.2603538,0.7544246,0.59162295,0.16725409,-0.26227346,0.3361349,0.49885294,0.082563385,0.1442562,-0.7486939,0.0792983,0.6858798,0.75409234,1
-0.64454436,-0.056330904,-0.0068167746,-0.687147,0.16004507,1.5492957,-0.97307146,1.8957578,-0.7647717,1.4097598,-0.28631905,-1.7477275,-0.7032607,1.5415834,0.4599505,-0.94564116,-0.3490901,-0.7194994,0.16923517,-1.7218624,1.3222444,-0.7204908,0.48812762,0.59935844,1.036467,0.4051484,1.6057551,-0.5575746,0.9715843,0.22758165,-0.0828386,-0.58817744,1
1.0841877,-0.8428627,-0.3612823,-0.766632,-0.14932202,1.6035788,-1.5100391,0.22085923,0.94381624,1.6469373,0.60958934,-1.7978673,-0.67970186,0.27864224,1.2453783,-1.0742474,0.17392772,0.7050637,-0.01911329,0.58985513,-0.7939744,-0.6646348,1.292761,0.97606915,-0.98779297,0.16072121,1.127796,-0.2822797,1.006832,0.44691676,1.566572,-1.1011741,1
-0.18073553,0.47053134,0.13497216,-1.0292277,0.21215571,1.0746051,1.6076576,-0.33202133,0.79928327,0.44131863,-0.7482541,0.29612088,-0.3410962,-0.8108008,-0.3465197,1.4183512,0.956159,-0.45603138,0.33895063,1.4081962,1.6390601,-0.8404995,1.2207483,1.5419849,0.8419163,2.0583363,1.8243312,-1.5284673,1.3154104,-0.13908786,-0.5991496,-1.5088841,1
0.31742972,0.38467848,0.38785583,0.039702967,-0.08146863,-0.042764753,-2.0923796,-0.16024199,-2.4114974,-0.7816086,1.4202981,-1.6181103,-0.76013726,-0.7468294,0.031064685,0.059158426,0.34595758,-0.98887235,1.258358,-0.13251153,0.12884706,1.1589832,-1.2332013,-0.0011889711,1.8392329,-0.5348978,-0.23871452,0.97685707,-1.3637395,0.29105693,1.2783779,1.637334,1
0.81577444,0.5877335,-0.46910226,-0.32903597,0.38514715,0.5381624,-0.65619284,1.1448159,0.11997779,0.84044415,0.0032226108,-0.6068479,0.1548329,-1.5761876,1.1939569,-0.2532211,0.8378748,-0.13216268,-0.38047707,1.3601886,0.41660687,-1.8487962,-0.36650717,1.3657279,-0.16348432,0.7319621,1.9163102,-0.10448019,0.8389606,0.8527453,1.0063231,-1.5093156,1
1.6256486,0.28003708,-0.24339849,0.47318304,-0.054236248,0.22485813,-0.71516985,-0.6218858,0.718236,0.164213,0.36795208,0.44024754,-0.35300222,-0.29763246,-0.138198,1.4348277,-1.7375462,-0.826231,0.3845037,-1.146023,-0.22406499,1.1892959,-0.11077033,-0.236803,-1.246572,1.0467181,0.56138295,1.1288214,0.32103002,0.3139446,-1.1460102,1.6468157,1
-1.1722082,0.365372,0.9891203,-1.8192666,-1.015157,1.4595722,1.5565461,1.0562834,1.4154692,-0.27421334,0.4059592,1.4993613,0.21267918,-0.23859204,-0.43476418,1.2276397,0.24154483,-0.04190162,0.5062799,1.1747515,-0.67776227,-1.1042833,0.18111105,-0.12779,0.5127967,0.14610764,1.9163604,-2.079856,-0.6444415,-0.28848723,1.4876449,-2.0381744,1
